# ##X##X##X## #
 R X XX XX X   
# ##X##X##X## #
# ##X## ##X## #
   X X   X X   
# ##X## ##X## #
# ## ##X##X## #
      X XX X   
# ## ##X##X## #
# ##X##X##X## #
   X XX XX X   
# ##X##X##X## #
# ##X##X## ## #
   X XX X      
# ##X##X## ## #

episode  371 score 916.00 average score 979.31 epsilon 0.01
episode  372 score 983.00 average score 979.22 epsilon 0.01
episode  373 score 977.00 average score 979.08 epsilon 0.01
episode  374 score 992.00 average score 979.08 epsilon 0.01
episode  375 score 992.00 average score 979.15 epsilon 0.01
episode  376 score 947.00 average score 978.72 epsilon 0.01
episode  377 score 992.00 average score 979.14 epsilon 0.01
episode  378 score 992.00 average score 979.23 epsilon 0.01
episode  379 score 992.00 average score 979.25 epsilon 0.01
episode  380 score 991.00 average score 979.24 epsilon 0.01
episode  381 score 992.00 average score 979.24 epsilon 0.01
episode  382 score 942.00 average score 978.74 epsilon 0.01
episode  383 score 984.00 average score 978.66 epsilon 0.01
episode  384 score 992.00 average score 979.53 epsilon 0.01
episode  385 score 992.00 average score 979.58 epsilon 0.01
episode  386 score 992.00 average score 979.58 epsilon 0.01
episode  387 score 962.00 average score 979.35 epsilon 0.01
episode  388 score 992.00 average score 979.69 epsilon 0.01
episode  389 score 992.00 average score 979.91 epsilon 0.01
episode  390 score 977.00 average score 979.77 epsilon 0.01
episode  391 score 988.00 average score 979.81 epsilon 0.01
episode  392 score 971.00 average score 979.72 epsilon 0.01
episode  393 score 992.00 average score 979.73 epsilon 0.01
episode  394 score 989.00 average score 979.71 epsilon 0.01
episode  395 score 977.00 average score 979.57 epsilon 0.01
episode  396 score 992.00 average score 981.32 epsilon 0.01
episode  397 score 992.00 average score 981.32 epsilon 0.01
episode  398 score 967.00 average score 981.20 epsilon 0.01
episode  399 score 992.00 average score 981.40 epsilon 0.01
episode  400 score 962.00 average score 981.16 epsilon 0.01
episode  401 score 992.00 average score 981.17 epsilon 0.01
episode  402 score 992.00 average score 981.17 epsilon 0.01
episode  403 score 991.00 average score 981.61 epsilon 0.01
episode  404 score 991.00 average score 981.72 epsilon 0.01
episode  405 score 992.00 average score 981.82 epsilon 0.01
episode  406 score 992.00 average score 981.82 epsilon 0.01
episode  407 score 992.00 average score 982.18 epsilon 0.01
episode  408 score 969.00 average score 982.07 epsilon 0.01
episode  409 score 992.00 average score 982.09 epsilon 0.01
episode  410 score 972.00 average score 981.90 epsilon 0.01
episode  411 score 977.00 average score 981.83 epsilon 0.01
episode  412 score 976.00 average score 981.68 epsilon 0.01
